#  W. Yin, Y. Fujita, Y. Ezoe, Y. Ishisaki, 2025
# https://arxiv.org/abs/2503.04726
# mass [eV]	photon coupling [GeV^-1]
6525.333333333333	1.1135998197491219e-17
6526.	1.0847378237857284e-17
6526.666666666666	1.0620862331643571e-17
6527.333333333333	1.0415289585711167e-17
6528.	1.0335441152553855e-17
6528.666666666667	1.0244685392448073e-17
6529.333333333334	1.0217705208207582e-17
6530.	1.0257711444053342e-17
6530.666666666667	1.0367135205636816e-17
6531.333333333333	1.052375289304463e-17
6532.	1.0771840991774227e-17
6532.666666666667	1.1082816033012005e-17
6533.333333333333	1.1448417219307768e-17
6534.	1.1857785381507076e-17
6534.666666666666	1.2300221301148526e-17
6535.333333333333	1.2764581483107066e-17
6536.	1.3463611445400756e-17
6536.666666666667	1.3947715393584555e-17
6591.333333333333	2.1942420731981468e-17
6592.	2.235479106261202e-17
6592.666666666666	2.2788942245746385e-17
6593.333333333334	2.3122424273825808e-17
6594.	2.3353285330897087e-17
6594.666666666667	2.3496435991635216e-17
6595.333333333334	2.3568668746819488e-17
6596.	2.359899988521867e-17
6596.666666666667	2.361603192515518e-17
6597.333333333333	2.401543977121699e-17
6598.	2.412093845373986e-17
6598.666666666666	2.4262111786827107e-17
6599.333333333333	2.4436371653133887e-17
6600.	2.462826596570583e-17
6600.666666666666	2.4829204206808137e-17
6601.333333333334	2.5049751864136387e-17
6602.	2.529690820986093e-17
6602.666666666667	2.5562176761806292e-17
6603.333333333334	2.5783634028402238e-17
6604.	2.5977713676499605e-17
6604.666666666667	2.607963077687749e-17
6605.333333333333	2.6088245138999418e-17
6606.	2.6011397603064943e-17
6606.666666666666	2.5848053741057404e-17
6607.333333333333	2.558841654329041e-17
6608.	2.522722916271828e-17
6608.666666666666	2.483027321737277e-17
6609.333333333334	2.436663380526617e-17
6610.	2.2960677057548055e-17
6610.666666666667	2.2554223109097053e-17
6611.333333333334	2.21826483661321e-17
6612.	2.1812378603316803e-17
6612.666666666667	2.1410046918450514e-17
6613.333333333333	2.0997857864948412e-17
6614.	2.0532082894157472e-17
6614.666666666666	2.008081256862152e-17
6615.333333333333	1.9681654579702294e-17
6616.	1.908816738336837e-17
6616.666666666666	1.8834896905832948e-17
6617.333333333334	1.86374854158888e-17
6618.	1.8517474620528044e-17
6618.666666666667	1.8357145958527704e-17
6619.333333333334	1.8192500131173997e-17
6620.	1.804376688924307e-17
6620.666666666667	1.7944645851937462e-17
6621.333333333333	1.794003033969786e-17
6622.	1.7911796527656748e-17
6622.666666666666	1.81993237722471e-17
6623.333333333333	1.86517979596342e-17
6624.	1.9262017796662728e-17
6624.666666666666	1.999474607400044e-17
6625.333333333334	2.0809012474788214e-17
6656.	4.154394465378686e-17
6656.666666666666	4.043484774875214e-17
6657.333333333334	3.9356541718556557e-17
6658.	3.840860948888852e-17
6658.666666666667	3.7333492760873486e-17
6659.333333333334	3.634883427210491e-17
6660.	3.542008380435875e-17
6660.666666666667	3.4484916505766175e-17
6661.333333333333	3.350512298793136e-17
6662.	3.2417055015326475e-17
6662.666666666666	3.1378116232647764e-17
6663.333333333333	3.035034183087366e-17
6664.	2.9326796179472844e-17
6664.666666666666	2.826372724963565e-17
6665.333333333334	2.9633422987824675e-17
6666.	2.83536549666558e-17
6666.666666666667	2.6970835014898293e-17
6667.333333333334	2.5557045788136357e-17
6668.	2.4489231648238196e-17
6668.666666666667	2.3235808476317392e-17
6669.333333333333	2.2074777793598132e-17
6670.	2.0960486346780175e-17
6670.666666666667	1.9832741615402023e-17
6671.333333333333	1.870712476432563e-17
6672.	1.764623347766801e-17
6672.666666666666	1.6663060006486427e-17
6673.333333333333	1.5781877572442815e-17
6674.	1.523791827320104e-17
6674.666666666667	1.4571885963270762e-17
6675.333333333334	1.4020445396336924e-17
6676.	1.357200630063962e-17
6676.666666666667	1.32101171037478e-17
6677.333333333333	1.2919302240291969e-17
6678.	1.2682915327939577e-17
6678.666666666667	1.2487820416017869e-17
6679.333333333333	1.220447972310702e-17
6680.	1.2071656195903793e-17
6680.666666666666	1.1964731982491351e-17
6681.333333333333	1.1887642216572117e-17
6682.	1.1844788842201336e-17
6682.666666666667	1.183939885806227e-17
6683.333333333334	1.1870946949723552e-17
6684.	1.1934372711087497e-17
6684.666666666667	1.1802770246267738e-17
6685.333333333333	1.1900425497770555e-17
6686.	1.1998655366796499e-17
6686.666666666667	1.2088305480518636e-17
6687.333333333333	1.2163749023414913e-17
6688.	1.2052333082434487e-17
6688.666666666666	1.2099442194311962e-17
6689.333333333333	1.21359009457345e-17
6690.	1.2170316770628874e-17
6690.666666666667	1.2211821714590981e-17
6691.333333333334	1.2268878090772122e-17
6692.	1.2345087592658169e-17
6692.666666666667	1.252110812092977e-17
6693.333333333333	1.2627713927983953e-17
6694.	1.2744544077051173e-17
6694.666666666667	1.2870154954213471e-17
6695.333333333333	1.3007944070271454e-17
6696.	1.3164379580388018e-17
6696.666666666666	1.3345416762183295e-17
6697.333333333333	1.3553226666177221e-17
6698.	1.3793947748296305e-17
6698.666666666667	1.4038041557122367e-17
6699.333333333334	1.4286002902218515e-17
6700.	1.453259747754795e-17
6700.666666666667	1.4777263766821102e-17
6701.333333333333	1.467925346610067e-17
6702.	1.4929042449133494e-17
6702.666666666667	1.5190149495717755e-17
6703.333333333333	1.5557553551813957e-17
6704.	1.5842247387266998e-17
6704.666666666666	1.6156806458969647e-17
6705.333333333333	1.6525955444651632e-17
6706.	1.7088611117305144e-17
6706.666666666667	1.7657578684921584e-17
6707.333333333334	1.83464475532891e-17
6708.	1.91220700141684e-17
6708.666666666667	1.989715944024774e-17
6709.333333333333	2.0677625994823585e-17
6710.	2.1289660443612333e-17
6710.666666666667	2.1783184681839725e-17
6711.333333333333	2.248739591670204e-17
6712.	2.273205646338715e-17
6712.666666666666	2.2859800365349942e-17
6713.333333333333	2.2890355949772705e-17
6714.	2.2865393040861713e-17
6714.666666666667	2.2820787027706887e-17
6715.333333333334	2.2332584403927995e-17
6716.	2.2418258411229775e-17
6716.666666666667	2.255147828820011e-17
6717.333333333333	2.268933817488393e-17
6718.	2.2785827820760824e-17
6718.666666666667	2.2802703931638976e-17
6719.333333333333	2.2770914510327412e-17
6720.	2.2854694086955036e-17
6720.666666666666	2.2790963094234442e-17
6721.333333333333	2.2752206339621572e-17
6722.	2.273516966672008e-17
6722.666666666667	2.2707020136647984e-17
6723.333333333334	2.2622195815429886e-17
6724.	2.242822589077312e-17
6724.666666666667	2.2110199738644938e-17
6725.333333333333	2.1669029744658626e-17
6726.	2.1117799485710755e-17
6726.666666666667	2.2306669457745914e-17
6727.333333333333	2.1581328444692913e-17
6728.	2.0750225032085815e-17
6728.666666666666	1.9812479510243477e-17
6729.333333333333	1.8796465894808293e-17
6730.	1.776665129880827e-17
6730.666666666667	1.68448103235642e-17
6731.333333333334	1.6070478179591765e-17
6732.	1.544742319869009e-17
6732.666666666667	1.4941352989268918e-17
6733.333333333333	1.4564336277681793e-17
6734.	1.426907899350252e-17
6734.666666666667	1.4028917422553933e-17
6735.333333333333	1.3791576151454022e-17
6736.	1.3601393047936917e-17
6736.666666666666	1.3100471868965309e-17
6737.333333333333	1.2949457854957546e-17
6738.	1.2813731889602477e-17
6738.666666666667	1.269378505560682e-17
6739.333333333334	1.259122602138379e-17
6740.	1.250905482906506e-17
6740.666666666667	1.2453646566477135e-17
6741.333333333333	1.2538008435756527e-17
6742.	1.2561049899324605e-17
6742.666666666667	1.2635273299282252e-17
6743.333333333333	1.2762618061586926e-17
6744.	1.293802535828132e-17
6744.666666666666	1.3150865867316692e-17
6745.333333333333	1.3385662540383341e-17
6746.	1.362608957881487e-17
6746.666666666667	1.4316088210778155e-17
6747.333333333334	1.4517472105220398e-17
6748.	1.4701852988590822e-17
6748.666666666667	1.483705947825013e-17
6749.333333333333	1.4916992222848022e-17
6750.	1.494177358781247e-17
6750.666666666667	1.4917428487341706e-17
6751.333333333333	1.428212469443986e-17
6752.	1.419371931555965e-17
6752.666666666666	1.4089662893599524e-17
6753.333333333333	1.3983605681506947e-17
6754.	1.3908103773116108e-17
6754.666666666667	1.3880659245925335e-17
6755.333333333334	1.3922784399431226e-17
6756.	1.756825568847996e-17
6756.666666666667	1.7884886097450533e-17
6757.333333333333	1.8331768788172356e-17
6758.	1.8493132985614067e-17
6758.666666666667	1.9080076950682192e-17
6759.333333333333	1.963656504759627e-17
6760.	2.0131003753525454e-17
6760.666666666666	2.05645737806807e-17
6761.333333333333	2.0954019750859623e-17
6762.	2.1002003358138872e-17
6762.666666666667	2.134525823333436e-17
6763.333333333334	2.16349186324346e-17
6764.	2.184543801220527e-17
6764.666666666667	2.196363513568346e-17
6765.333333333333	2.1994772610490812e-17
6766.	2.1957074900537715e-17
6766.666666666667	2.1791564267123876e-17
6767.333333333333	2.1651036150038535e-17
6768.	2.1445335371123358e-17
6768.666666666666	2.11648220852163e-17
6769.333333333333	2.081935352428871e-17
6770.	2.0444996798543825e-17
6770.666666666667	2.0096657407576983e-17
6771.333333333334	1.977176368441036e-17
6772.	1.962968856415755e-17
6772.666666666667	1.9625831033574343e-17
6773.333333333333	1.975781202919963e-17
6774.	2.0003145056537324e-17
6774.666666666667	2.032296409441401e-17
6775.333333333333	2.06689983629201e-17
6776.	2.093369644354311e-17
6776.666666666666	2.123440704320516e-17
6777.333333333333	2.1508963207144683e-17
6778.	2.178599304829696e-17
6778.666666666667	2.209306979392956e-17
6779.333333333334	2.2439688220540597e-17
6780.	2.2810298623908288e-17
6780.666666666667	2.3172761027556165e-17
6781.333333333333	2.347334393522627e-17
6782.	2.3739581037861183e-17
6782.666666666667	2.394674907885534e-17
6783.333333333333	2.4098112952592413e-17
6784.	2.4188794529710972e-17
6784.666666666666	2.4205514228292613e-17
6785.333333333333	2.4134471267363944e-17
6786.	2.397204131555601e-17
6786.666666666667	2.3754509148574733e-17
6787.333333333334	2.34178646940551e-17
6788.	2.3006558907129204e-17
6788.666666666667	2.2528315517957582e-17
6789.333333333333	2.200386018334969e-17
6790.	2.147347176936711e-17
6790.666666666667	2.0988222902500626e-17
6791.333333333333	1.996061719029982e-17
6792.	1.9686536636462523e-17
6792.666666666666	1.9527559645517962e-17
6793.333333333333	1.9461135031585718e-17
6794.	1.8569078868872142e-17
6794.666666666667	1.8578910776793062e-17
6795.333333333334	1.8587401028356975e-17
6796.	1.858545177624699e-17
6796.666666666667	1.8594153802479192e-17
6797.333333333333	1.7980922688060873e-17
6798.	1.8069700966955926e-17
6798.666666666667	1.8204229131976202e-17
6799.333333333333	1.837301232314138e-17
6800.	1.8557933769941263e-17
6800.666666666666	1.8748502288781036e-17
6801.333333333333	1.8488907554887834e-17
6802.	1.8646385034160268e-17
6802.666666666667	1.881922764669574e-17
6803.333333333334	1.903899152230231e-17
6804.	1.9336621456284907e-17
6804.666666666667	1.972460782079106e-17
6805.333333333333	2.019595305709174e-17
6806.	2.022906048188548e-17
6806.666666666667	2.076517486246777e-17
6807.333333333333	2.125888573470338e-17
6808.	2.1684690558397942e-17
6808.666666666666	2.204518997968552e-17
6809.333333333333	2.2367035652984222e-17
6810.	2.2681677078742363e-17
6810.666666666667	2.30577280508283e-17
6811.333333333334	2.336529105286125e-17
6812.	2.3693228006936708e-17
6812.666666666667	2.3977876692262433e-17
6813.333333333333	2.4191276601413904e-17
6814.	2.4319194519299534e-17
6814.666666666667	2.4362645512286042e-17
6815.333333333333	2.432172215178171e-17
6816.	2.482316128205966e-17
6816.666666666666	2.458496774667036e-17
6817.333333333333	2.4226255104035454e-17
6818.	2.3745037778612357e-17
6818.666666666667	2.3152442018486636e-17
6819.333333333334	2.2460278652401606e-17
6820.	2.1695374246719687e-17
6820.666666666667	2.0891846629872594e-17
6821.333333333333	2.0100042510426058e-17
6822.	2.038559496001405e-17
6822.666666666667	1.9763274438069123e-17
6823.333333333333	1.924890547057988e-17
6824.	1.8835034153529968e-17
6824.666666666666	1.8491931227273256e-17
6825.333333333333	1.8187440902471804e-17
6826.	1.7889265114478902e-17
6826.666666666667	1.7608377554845928e-17
6827.333333333334	1.701523664009609e-17
6828.	1.6703543210444254e-17
6828.666666666667	1.6391814580873005e-17
6829.333333333333	1.6080389965484748e-17
6830.	1.5764494394850434e-17
6830.666666666667	1.5474196461301997e-17
6831.333333333333	1.5159566997840364e-17
6832.	1.4529527403847458e-17
6832.666666666666	1.4269051515422698e-17
6833.333333333333	1.4051054217683817e-17
6834.	1.3881505083322694e-17
6834.666666666666	1.3777627311833216e-17
6835.333333333334	1.3700659772399053e-17
6836.	1.3655173576106347e-17
6836.666666666667	1.3631744594176289e-17
6837.333333333334	1.3625529047266906e-17
6838.	1.421556816424369e-17
6838.666666666667	1.4256031348268954e-17
6839.333333333333	1.4336182797245805e-17
6840.	1.446821997000291e-17
6840.666666666666	1.465978957321379e-17
6841.333333333333	1.491128536881633e-17
6842.	1.5215111587554595e-17
6842.666666666666	1.555722318359004e-17
6843.333333333334	1.6358100998563275e-17
6844.	1.6743194248556588e-17
6844.666666666667	1.7134136238885293e-17
6845.333333333334	1.7532477617845163e-17
6846.	1.7928701898034192e-17
6846.666666666667	1.8304949077765435e-17
6847.333333333333	1.863810672851941e-17
6848.	1.8406222337941573e-17
6848.666666666666	1.857532550768838e-17
6849.333333333333	1.863507411573735e-17
6850.	1.8581855683326952e-17
6850.666666666666	1.8417914496532138e-17
6851.333333333334	1.8146626421238733e-17
6852.	1.778240910440464e-17
6852.666666666667	1.717941849538872e-17
6853.333333333334	1.6765940404346373e-17
6854.	1.6355669368429216e-17
6854.666666666667	1.6046636995156632e-17
6855.333333333333	1.5830222952633158e-17
6856.	1.5698405348112637e-17
6856.666666666666	1.4997722778822878e-17
6857.333333333333	1.4960448801973247e-17
6858.	1.491655561307692e-17
6858.666666666666	1.4834558092562004e-17
6859.333333333334	1.4704401304211504e-17
6860.	1.4497598429179994e-17
6860.666666666667	1.3800236736416512e-17
6861.333333333334	1.3485400835700003e-17
6862.	1.3131016211263938e-17
6862.666666666667	1.275982721614975e-17
6863.333333333333	1.2427793390374384e-17
6864.	1.2110025086878001e-17
6864.666666666666	1.1538701600185501e-17
6865.333333333333	1.1363494540634564e-17
6866.	1.1261090365416712e-17
6866.666666666666	1.1231195051149627e-17
6867.333333333334	1.127143272364918e-17
6868.	1.134157680804311e-17
6868.666666666667	1.1499444777598796e-17
6869.333333333334	1.1705771468873753e-17
6870.	1.1952358936984375e-17
6870.666666666667	1.2502561216834131e-17
6871.333333333333	1.2822571145852231e-17
6872.	1.31726805453496e-17
6872.666666666666	1.3560615933847696e-17
6873.333333333333	1.3995092536363128e-17
6874.	1.4432157975161178e-17
6874.666666666666	1.4966536510020875e-17
6875.333333333334	1.5547450388021042e-17
6876.	1.615552005036849e-17
6876.666666666667	1.676814305223585e-17
6877.333333333334	1.858588128511123e-17
6878.	1.9115718556581725e-17
6878.666666666667	1.9603002697643216e-17
6879.333333333333	2.0066327415871744e-17
6880.	2.0505845628245292e-17
6880.666666666666	2.0911006138372507e-17
6881.333333333333	2.1258626812623946e-17
6882.	2.1525290750454743e-17
6882.666666666666	2.1706218293616888e-17
6883.333333333334	2.181973868715799e-17
6884.	2.257974531230732e-17
6884.666666666667	2.2666700213445004e-17
6885.333333333334	2.279509885345067e-17
6886.	2.2967102760346678e-17
6886.666666666667	2.3163274863353082e-17
6887.333333333333	2.3346223712989446e-17
6888.	2.3484354905705462e-17
6888.666666666666	2.3528391582058247e-17
6889.333333333333	2.3501760589597128e-17
6890.	2.346516186032209e-17
6890.666666666666	2.3386443098956305e-17
6891.333333333334	2.3257055571735567e-17
6892.	2.3067833832402352e-17
6892.666666666667	2.28107284022209e-17
6893.333333333334	2.2492749099392625e-17
6894.	2.2374127372270264e-17
6894.666666666667	2.1959805459958637e-17
6895.333333333333	2.150537873348303e-17
6896.	2.1019121095355762e-17
6896.666666666666	2.0517708609516422e-17
6897.333333333333	2.0032364860436453e-17
6898.	1.9594447239650262e-17
6898.666666666666	1.922657358438434e-17
6899.333333333334	1.9260419696843074e-17
6900.	1.9021539383915785e-17
6900.666666666667	1.8823473485415658e-17
