# BabyIAXO projection
# unpolarised DP
# mass [eV]  kinetic mixing
1.706279501224543504e-06 2.904312340332663360e-16
1.706295201503395844e-06 2.904355254087615991e-16
1.706310902024417446e-06 2.904398170388544717e-16
1.706326602787615084e-06 2.904441089236720590e-16
1.706342303792995535e-06 2.904484010631351792e-16
1.706358005040565576e-06 2.904526934572680403e-16
1.706373706530331771e-06 2.904569861061971066e-16
1.706389408262301108e-06 2.904612790098435907e-16
1.706405110236480152e-06 2.904655721682315035e-16
1.706420812452875678e-06 2.904698655814872106e-16
1.706436514911494676e-06 2.904741592494809445e-16
1.706452217612343708e-06 2.904784531723903960e-16
1.706467920555429552e-06 2.904827473501369750e-16
1.706483623740758772e-06 2.904870417827959682e-16
1.706499327168338357e-06 2.904913364703398150e-16
1.706515030838175082e-06 2.904956314128436542e-16
1.706530734750275511e-06 2.904999266102804674e-16
1.706546438904646634e-06 2.905042220627254429e-16
1.706562143301295014e-06 2.905085177702024930e-16
1.706577847940227427e-06 2.905128137326842049e-16
1.706593552821450651e-06 2.905171099501941457e-16
1.706609257944971461e-06 2.905214064228083419e-16
1.706624963310796633e-06 2.905257031505504594e-16
1.706640668918932944e-06 2.905300001333928880e-16
1.706656374769387170e-06 2.905342973714112104e-16
1.706672080862165876e-06 2.905385948645266885e-16
1.706687787197276049e-06 2.905428926129170625e-16
1.706703493774724254e-06 2.905471906165037914e-16
1.706719200594517267e-06 2.905514888753109848e-16
1.706734907656662077e-06 2.905557873894137817e-16
1.706750614961165248e-06 2.905600861587846706e-16
1.706766322508033555e-06 2.905643851834482540e-16
1.706782030297273776e-06 2.905686844634793259e-16
1.706797738328892687e-06 2.905729839988505719e-16
1.706813446602897063e-06 2.905772837896375748e-16
1.706829155119293470e-06 2.905815838357612512e-16
1.706844863878088895e-06 2.905858841374001796e-16
1.706860572879289904e-06 2.905901846944237541e-16
1.706876282122903483e-06 2.905944855069591293e-16
1.706891991608936197e-06 2.905987865749785965e-16
1.706907701337395035e-06 2.906030878985579849e-16
1.706923411308286561e-06 2.906073894776182111e-16
1.706939121521617551e-06 2.906116913122860354e-16
1.706954831977394782e-06 2.906159934025857644e-16
1.706970542675625029e-06 2.906202957484383641e-16
1.706986253616315070e-06 2.906245983499707426e-16
1.707001964799471680e-06 2.906289012071557335e-16
1.707017676225101635e-06 2.906332043200171011e-16
1.707033387893211712e-06 2.906375076885788565e-16
1.707049099803808687e-06 2.906418113129167303e-16
1.707064811956899125e-06 2.906461151930031616e-16
1.707080524352490013e-06 2.906504193288108362e-16
1.707096236990587917e-06 2.906547237205179380e-16
1.707111949871199823e-06 2.906590283679944528e-16
1.707127662994332298e-06 2.906633332713155691e-16
1.707143376359992328e-06 2.906676384305059386e-16
1.707159089968186478e-06 2.906719438456403060e-16
1.707174803818921524e-06 2.906762495166917513e-16
1.707190517912204455e-06 2.906805554436329110e-16
1.707206232248041835e-06 2.906848616265907424e-16
1.707221946826440440e-06 2.906891680655374873e-16
1.707237661647407047e-06 2.906934747604976992e-16
1.707253376710948431e-06 2.906977817114952411e-16
1.707269092017071369e-06 2.907020889185540745e-16
1.707284807565782638e-06 2.907063963816986543e-16
1.707300523357089013e-06 2.907107041009527448e-16
1.707316239390997271e-06 2.907150120763405049e-16
1.707331955667514188e-06 2.907193203078860441e-16
1.707347672186646540e-06 2.907236287956136693e-16
1.707363388948401104e-06 2.907279375395472434e-16
1.707379105952784444e-06 2.907315296582048255e-16
1.707394823197505971e-06 2.907292340889428963e-16
1.707410540663701415e-06 2.907269385526121629e-16
1.707426258351376069e-06 2.907246430493151770e-16
1.707441976260535016e-06 2.907223475789490417e-16
1.707457694391183761e-06 2.907200521416166541e-16
1.707473412743327598e-06 2.907177567372660478e-16
1.707489131316971822e-06 2.907154613658463414e-16
1.707504850112121514e-06 2.907131660274083179e-16
1.707520569128782180e-06 2.907108707220034010e-16
1.707536288366958903e-06 2.907085754495287430e-16
1.707552007826657188e-06 2.907062802100357186e-16
1.707567727507882117e-06 2.907039850035240811e-16
1.707583447410639196e-06 2.907016898299937813e-16
1.707599167534933507e-06 2.906993946894445726e-16
1.707614887880770344e-06 2.906970995818764551e-16
1.707630608448155213e-06 2.906948045072896260e-16
1.707646329237093197e-06 2.906925094656319711e-16
1.707662050247589588e-06 2.906902144570065354e-16
1.707677771479649681e-06 2.906879194813105698e-16
1.707693492933278982e-06 2.906856245385949065e-16
1.707709214608482573e-06 2.906833296288598906e-16
1.707724936505265748e-06 2.906810347520538025e-16
1.707740658623633800e-06 2.906787399082791446e-16
1.707756380963592024e-06 2.906764450974334638e-16
1.707772103525145714e-06 2.906741503195676909e-16
1.707787826308300164e-06 2.906718555746818259e-16
1.707803549313060878e-06 2.906695608627758194e-16
1.707819272539432941e-06 2.906672661837979024e-16
1.707834995987421645e-06 2.906649715377997948e-16
1.707850719657032285e-06 2.906626769247811019e-16
1.707866443548270153e-06 2.906603823447418732e-16
1.707882167661140546e-06 2.906580877976303396e-16
1.707897891995648544e-06 2.906557932835494475e-16
1.707913616551799653e-06 2.906534988023448267e-16
1.707929341329599167e-06 2.906512043541705022e-16
1.707945066329052381e-06 2.906489099389237742e-16
1.707960791550164588e-06 2.906466155566556229e-16
1.707976516992941082e-06 2.906443212073660976e-16
1.707992242657387157e-06 2.906420268910037250e-16
1.708007968543508107e-06 2.906397326076197319e-16
1.708023694651309227e-06 2.906374383571625465e-16
1.708039420980795809e-06 2.906351441397350658e-16
1.708055147531972936e-06 2.906328499552342448e-16
1.708070874304846114e-06 2.906305558036600836e-16
1.708086601299420637e-06 2.906282616850636609e-16
1.708102328515701799e-06 2.906259675994451246e-16
1.708118055953694893e-06 2.906236735467527550e-16
1.708133783613405214e-06 2.906213795270378281e-16
1.708149511494838056e-06 2.906190855403005904e-16
1.708165239597998501e-06 2.906167915864891249e-16
1.708180967922892054e-06 2.906144976656035304e-16
1.708196696469524010e-06 2.906122037777465065e-16
1.708212425237899662e-06 2.906099099227636832e-16
1.708228154228024305e-06 2.906076161008090855e-16
1.708243883439903232e-06 2.906053223117286390e-16
1.708259612873541737e-06 2.906030285556761715e-16
1.708275342528944903e-06 2.906007348324976087e-16
1.708291072406118235e-06 2.905984411423468278e-16
1.708306802505067027e-06 2.905961474851209810e-16
1.708322532825796574e-06 2.905938538608201177e-16
1.708338263368312169e-06 2.905915602694953165e-16
1.708353994132619105e-06 2.905892667110952522e-16
1.708369725118722678e-06 2.905869731856710035e-16
1.708385456326628181e-06 2.905846796931715904e-16
1.708401187756340907e-06 2.905823862336474506e-16
1.708416919407866152e-06 2.905800928070477025e-16
1.708432651281209208e-06 2.905777994133721490e-16
1.708448383376375371e-06 2.905755060526719675e-16
1.708464115693369933e-06 2.905732127248958325e-16
1.708479848232198188e-06 2.905709194300947737e-16
1.708495580992865432e-06 2.905686261682173178e-16
1.708511313975376957e-06 2.905663329392636620e-16
1.708527047179738269e-06 2.905640397432847372e-16
1.708542780605954451e-06 2.905617465802293167e-16
1.708558514254030796e-06 2.905594534501485286e-16
1.708574248123972599e-06 2.905571603529909489e-16
1.708589982215785153e-06 2.905548672887562819e-16
1.708605716529473965e-06 2.905525742574960994e-16
1.708621451065044116e-06 2.905502812591586816e-16
1.708637185822500900e-06 2.905479882937441765e-16
1.708652920801849823e-06 2.905456953612524361e-16
1.708668656003095967e-06 2.905434024617343913e-16
1.708684391426244626e-06 2.905411095951388154e-16
1.708700127071301306e-06 2.905388167614656592e-16
1.708715862938271090e-06 2.905365239607660013e-16
1.708731599027159482e-06 2.905342311929885659e-16
1.708747335337971565e-06 2.905319384581331556e-16
1.708763071870712844e-06 2.905296457561995240e-16
1.708778808625388615e-06 2.905273530872392429e-16
1.708794545602003958e-06 2.905250604512005925e-16
1.708810282800564380e-06 2.905227678480835729e-16
1.708826020221075174e-06 2.905204752778880855e-16
1.708841757863541634e-06 2.905181827406139823e-16
1.708857495727968844e-06 2.905158902363124407e-16
1.708873233814362308e-06 2.905135977649320368e-16
1.708888972122727320e-06 2.905113053264729186e-16
1.708904710653069174e-06 2.905090129209345930e-16
1.708920449405393165e-06 2.905067205483171586e-16
1.708936188379704585e-06 2.905044282086717927e-16
1.708951927576008730e-06 2.905021359018959435e-16
1.708967666994311105e-06 2.904998436280918177e-16
1.708983406634616792e-06 2.904975513872082380e-16
1.708999146496931085e-06 2.904952591791936326e-16
1.709014886581259278e-06 2.904929670041505534e-16
1.709030626887606877e-06 2.904906748620789018e-16
1.709046367415978963e-06 2.904883827528759287e-16
1.709062108166381043e-06 2.904860906765932059e-16
1.709077849138818199e-06 2.904837986332299444e-16
1.709093590333295937e-06 2.904815066228378148e-16
1.709109331749819338e-06 2.904792146453140678e-16
1.709125073388393908e-06 2.904769227007097822e-16
1.709140815249024942e-06 2.904746307890762339e-16
1.709156557331717734e-06 2.904723389103106246e-16
1.709172299636477576e-06 2.904700470645155061e-16
1.709188042163309764e-06 2.904677552515881293e-16
1.709203784912219591e-06 2.904654634716312434e-16
1.709219527883212351e-06 2.904631717245417047e-16
1.709235271076293339e-06 2.904608800104222624e-16
1.709251014491467847e-06 2.904585883291702660e-16
1.709266758128741171e-06 2.904562966808881688e-16
1.709282501988118815e-06 2.904540050654732217e-16
1.709298246069605862e-06 2.904517134829764541e-16
1.709313990373207606e-06 2.904494219333982110e-16
1.709329734898929553e-06 2.904471304167892756e-16
1.709345479646776996e-06 2.904448389330470957e-16
1.709361224616755018e-06 2.904425474822227996e-16
1.709376969808869124e-06 2.904402560642651604e-16
1.709392715223124609e-06 2.904379646792765823e-16
1.709408460859526767e-06 2.904356733272053455e-16
1.709424206718080890e-06 2.904333820080004700e-16
1.709439952798792274e-06 2.904310907217644089e-16
1.709455699101666213e-06 2.904287994683942653e-16
1.709471445626707999e-06 2.904265082479414137e-16
1.709487192373923140e-06 2.904242170604055090e-16
1.709502939343316716e-06 2.904219259057354232e-16
1.709518686534894235e-06 2.904196347840335109e-16
1.709534433948660777e-06 2.904173436951970724e-16
1.709550181584621849e-06 2.904150526392774329e-16
1.709565929442782533e-06 2.904127616162742472e-16
1.709581677523148335e-06 2.904104706261876140e-16
1.709597425825724549e-06 2.904081796689659122e-16
1.709613174350516468e-06 2.904058887447119895e-16
1.709628923097529386e-06 2.904035978533227517e-16
1.709644672066768598e-06 2.904013069947984946e-16
1.709660421258239609e-06 2.903990161692412277e-16
1.709676170671947502e-06 2.903967253765487443e-16
1.709691920307897570e-06 2.903944346167719753e-16
1.709707670166095319e-06 2.903921438899108219e-16
1.709723420246546043e-06 2.903898531959139589e-16
1.709739170549254825e-06 2.903875625348324652e-16
1.709754921074227169e-06 2.903852719066663406e-16
1.709770671821468370e-06 2.903829813113642600e-16
1.709786422790983722e-06 2.903806907489771048e-16
1.709802173982778519e-06 2.903784002195050722e-16
1.709817925396858055e-06 2.903761097228967878e-16
1.709833677033227835e-06 2.903738192592031330e-16
1.709849428891892941e-06 2.903715288284243543e-16
1.709865180972858881e-06 2.903692384305088800e-16
1.709880933276130734e-06 2.903669480655078381e-16
1.709896685801714008e-06 2.903646577334212779e-16
1.709912438549613997e-06 2.903623674341977262e-16
1.709928191519835993e-06 2.903600771678371338e-16
1.709943944712385292e-06 2.903577869344417074e-16
1.709959698127267187e-06 2.903554967339092403e-16
1.709975451764486972e-06 2.903532065662392886e-16
1.709991205624050152e-06 2.903509164314830791e-16
1.710006959705961811e-06 2.903486263295894344e-16
1.710022714010227453e-06 2.903463362606093347e-16
1.710038468536852162e-06 2.903440462245425333e-16
1.710054223285841442e-06 2.903417562213379517e-16
1.710069978257200587e-06 2.903394662510466684e-16
1.710085733450934892e-06 2.903371763136172598e-16
1.710101488867049651e-06 2.903348864090496763e-16
1.710117244505550369e-06 2.903325965373950462e-16
1.710133000366442128e-06 2.903303066986531721e-16
1.710148756449730434e-06 2.903280168927728768e-16
1.710164512755420370e-06 2.903257271197540616e-16
1.710180269283517440e-06 2.903234373796476574e-16
1.710196026034026940e-06 2.903211476724537134e-16
1.710211783006954162e-06 2.903188579980695791e-16
1.710227540202304402e-06 2.903165683566489345e-16
1.710243297620082952e-06 2.903142787480380997e-16
1.710259055260295319e-06 2.903119891723390349e-16
1.710274813122946584e-06 2.903096996295520852e-16
1.710290571208042254e-06 2.903074101195743536e-16
1.710306329515587623e-06 2.903051206425083920e-16
1.710322088045587984e-06 2.903028311983540524e-16
1.710337846798048631e-06 2.903005417870599604e-16
1.710353605772974858e-06 2.902982524086260667e-16
1.710369364970371960e-06 2.902959630631034499e-16
1.710385124390245442e-06 2.902936737504409327e-16
1.710400884032600386e-06 2.902913844706380714e-16
1.710416643897442298e-06 2.902890952236951125e-16
1.710432403984776471e-06 2.902868060096630854e-16
1.710448164294608201e-06 2.902845168284903691e-16
1.710463924826942780e-06 2.902822276802285846e-16
1.710479685581785503e-06 2.902799385648260616e-16
1.710495446559141663e-06 2.902776494822828493e-16
1.710511207759016767e-06 2.902753604325986520e-16
1.710526969181416109e-06 2.902730714157736175e-16
1.710542730826344981e-06 2.902707824318587752e-16
1.710558492693808679e-06 2.902684934808028493e-16
1.710574254783812496e-06 2.902662045626056426e-16
1.710590017096361726e-06 2.902639156773181843e-16
1.710605779631461663e-06 2.902616268248380706e-16
1.710621542389117813e-06 2.902593380052677548e-16
1.710637305369335470e-06 2.902570492185556650e-16
1.710653068572119716e-06 2.902547604647531266e-16
1.710668831997476057e-06 2.902524717437573410e-16
1.710684595645409997e-06 2.902501830556197815e-16
1.710700359515926621e-06 2.902478944003913790e-16
1.710716123609031221e-06 2.902456057780206108e-16
1.710731887924729303e-06 2.902433171885077236e-16
1.710747652463026162e-06 2.902410286318524708e-16
1.710763417223927091e-06 2.902387401080547539e-16
1.710779182207437384e-06 2.902364516171656514e-16
1.710794947413562335e-06 2.902341631590827103e-16
1.710810712842307238e-06 2.902318747339081865e-16
1.710826478493677599e-06 2.902295863415908041e-16
1.710842244367678711e-06 2.902272979820790898e-16
1.710858010464315870e-06 2.902250096554758423e-16
1.710873776783594368e-06 2.902227213617290458e-16
1.710889543325519499e-06 2.902204331008392922e-16
1.710905310090096558e-06 2.902181448728058911e-16
1.710921077077331050e-06 2.902158566776290890e-16
1.710936844287228270e-06 2.902135685153088366e-16
1.710952611719793299e-06 2.902112803858448382e-16
1.710968379375031643e-06 2.902089922892370937e-16
1.710984147252948808e-06 2.902067042254854059e-16
1.710999915353549876e-06 2.902044161945897255e-16
1.711015683676840352e-06 2.902021281965500032e-16
1.711031452222825320e-06 2.901998402313660911e-16
1.711047220991510284e-06 2.901975522990378905e-16
1.711062989982900539e-06 2.901952643995653522e-16
1.711078759197001591e-06 2.901929765328970523e-16
1.711094528633818521e-06 2.901906886991353949e-16
1.711110298293356835e-06 2.901884008982291039e-16
1.711126068175621615e-06 2.901861131301268540e-16
1.711141838280618368e-06 2.901838253949307536e-16
1.711157608608352598e-06 2.901815376925386450e-16
1.711173379158829389e-06 2.901792500230525872e-16
1.711189149932054034e-06 2.901769623863700775e-16
1.711204920928032038e-06 2.901746747825423426e-16
1.711220692146768696e-06 2.901723872115692346e-16
1.711236463588269302e-06 2.901700996734507043e-16
1.711252235252539149e-06 2.901678121681352783e-16
1.711268007139583744e-06 2.901655246957252621e-16
1.711283779249408168e-06 2.901632372561185476e-16
1.711299551582017928e-06 2.901609498493658190e-16
1.711315324137418316e-06 2.901586624754670764e-16
1.711331096915614628e-06 2.901563751344222210e-16
1.711346869916612369e-06 2.901540878261799771e-16
1.711362643140416621e-06 2.901518005507915219e-16
1.711378416587032889e-06 2.901495133083078356e-16
1.711394190256466468e-06 2.901472260985752874e-16
1.711409964148722652e-06 2.901449389217473109e-16
1.711425738263806947e-06 2.901426517777214528e-16
1.711441512601724433e-06 2.901425090538763294e-16
1.711457287181440604e-06 2.901451154754643976e-16
1.711473062027269116e-06 2.901477220113351889e-16
1.711488837139218651e-06 2.901503286615990452e-16
1.711504612517297679e-06 2.901529354261617962e-16
1.711520388161514883e-06 2.901555423051340797e-16
1.711536164071878733e-06 2.901581492984216268e-16
1.711551940248397911e-06 2.901607564061347794e-16
1.711567716691080887e-06 2.901633636281797123e-16
1.711583493399936131e-06 2.901659709646663238e-16
1.711599270374972327e-06 2.901685784155011338e-16
1.711615047616198155e-06 2.901711859807944349e-16
1.711630825123621874e-06 2.901737936604518104e-16
1.711646602897252379e-06 2.901764014545328193e-16
1.711662380937097927e-06 2.901790093630454487e-16
1.711678159243167414e-06 2.901816173859979324e-16
1.711693937815469096e-06 2.901842255233473268e-16
1.711709716654011657e-06 2.901868337752043190e-16
1.711725495758803778e-06 2.901894421414744428e-16
1.711741275129853929e-06 2.901920506222681881e-16
1.711757054767170582e-06 2.901946592174914831e-16
1.711772834670762418e-06 2.901972679271525618e-16
1.711788614840638119e-06 2.901998767513619631e-16
1.711804395276806156e-06 2.902024856900253689e-16
1.711820175979274998e-06 2.902050947432021903e-16
1.711835956948053328e-06 2.902077039109007103e-16
1.711851738183149617e-06 2.902103131930778374e-16
1.711867519684572546e-06 2.902129225898440614e-16
1.711883301452330798e-06 2.902155321010539855e-16
1.711899083486432630e-06 2.902181417268692274e-16
1.711914865786886938e-06 2.902207514671960113e-16
1.711930648353702191e-06 2.902233613220935512e-16
1.711946431186886859e-06 2.902259712915184596e-16
1.711962214286449625e-06 2.902285813755304928e-16
1.711977997652398958e-06 2.902311915741376873e-16
1.711993781284743542e-06 2.902338018872972474e-16
1.712009565183491847e-06 2.902364123150682391e-16
1.712025349348652553e-06 2.902390228574077187e-16
1.712041133780234133e-06 2.902416335143752452e-16
1.712056918478245267e-06 2.902442442859788059e-16
1.712072703442694427e-06 2.902468551721753585e-16
1.712088488673590293e-06 2.902494661729732846e-16
1.712104274170941550e-06 2.902520772884319462e-16
1.712120059934756454e-06 2.902546885185082515e-16
1.712135845965043900e-06 2.902572998632616118e-16
1.712151632261812358e-06 2.902599113227001128e-16
1.712167418825070299e-06 2.902625228967297322e-16
1.712183205654826404e-06 2.902651345854609106e-16
1.712198992751089355e-06 2.902677463889017829e-16
1.712214780113867624e-06 2.902703583070096029e-16
1.712230567743169680e-06 2.902729703397924071e-16
1.712246355639004206e-06 2.902755824873093107e-16
1.712262143801379882e-06 2.902781947495180110e-16
1.712277932230305181e-06 2.902808071264260516e-16
1.712293720925788784e-06 2.902834196180930407e-16
1.712309509887839160e-06 2.902860322244759361e-16
1.712325299116464993e-06 2.902886449455830209e-16
1.712341088611674753e-06 2.902912577814226767e-16
1.712356878373477122e-06 2.902938707320537722e-16
1.712372668401880781e-06 2.902964837974337091e-16
1.712388458696894201e-06 2.902990969775705729e-16
1.712404249258525853e-06 2.903017102724725977e-16
1.712420040086784418e-06 2.903043236821992929e-16
1.712435831181678579e-06 2.903069372067073206e-16
1.712451622543216806e-06 2.903095508460049638e-16
1.712467414171407781e-06 2.903121646001009000e-16
1.712483206066260187e-06 2.903147784690028205e-16
1.712498998227782492e-06 2.903173924527702352e-16
1.712514790655983169e-06 2.903200065513091215e-16
1.712530583350870898e-06 2.903226207647297722e-16
1.712546376312454362e-06 2.903252350929384606e-16
1.712562169540742032e-06 2.903278495360453315e-16
1.712577963035742589e-06 2.903304640940076879e-16
1.712593756797464504e-06 2.903330787668335661e-16
1.712609550825916459e-06 2.903356935545310521e-16
1.712625345121107135e-06 2.903383084571088726e-16
1.712641139683045004e-06 2.903409234745747683e-16
1.712656934511738747e-06 2.903435386068858942e-16
1.712672729607196835e-06 2.903461538541529867e-16
1.712688524969427949e-06 2.903487692163328556e-16
1.712704320598440772e-06 2.903513846934335374e-16
1.712720116494243775e-06 2.903540002854639068e-16
1.712735912656845427e-06 2.903566159923802314e-16
1.712751709086254622e-06 2.903592318142935434e-16
1.712767505782479831e-06 2.903618477511097709e-16
1.712783302745529524e-06 2.903644638028879801e-16
1.712799099975412383e-06 2.903670799696365526e-16
1.712814897472137090e-06 2.903696962513636727e-16
1.712830695235712327e-06 2.903723126480775743e-16
1.712846493266146565e-06 2.903749291597865896e-16
1.712862291563448274e-06 2.903775457864474300e-16
1.712878090127626136e-06 2.903801625281199009e-16
1.712893888958688833e-06 2.903827793848121376e-16
1.712909688056645047e-06 2.903853963565320285e-16
1.712925487421503249e-06 2.903880134432881525e-16
1.712941287053271908e-06 2.903906306450373689e-16
1.712957086951959920e-06 2.903932479618392366e-16
1.712972887117575753e-06 2.903958653936507133e-16
1.712988687550127878e-06 2.903984829405822397e-16
1.713004488249625190e-06 2.904011006025399413e-16
1.713020289216076158e-06 2.904037183795320025e-16
1.713036090449489253e-06 2.904063362716686666e-16
1.713051891949873157e-06 2.904089542788051283e-16
1.713067693717236552e-06 2.904115724011028576e-16
1.713083495751588120e-06 2.904141906384679308e-16
1.713099298052936332e-06 2.904168089909593645e-16
1.713115100621289657e-06 2.904194274585345109e-16
1.713130903456656990e-06 2.904220460412527811e-16
1.713146706559046801e-06 2.904246647390711822e-16
1.713162509928467772e-06 2.904272835520492239e-16
1.713178313564928373e-06 2.904299024801948441e-16
1.713194117468437287e-06 2.904325215234653949e-16
1.713209921639003195e-06 2.904351406818689130e-16
1.713225726076634568e-06 2.904377599554650066e-16
1.713241530781340088e-06 2.904403793442106335e-16
1.713257335753128437e-06 2.904429988481651554e-16
1.713273140992008086e-06 2.904456184672856782e-16
1.713288946497987715e-06 2.904482382016317114e-16
1.713304752271076009e-06 2.904508580511601635e-16
1.713320558311281648e-06 2.904534780158795149e-16
1.713336364618613103e-06 2.904560980958489300e-16
1.713352171193078844e-06 2.904587182910254159e-16
1.713367978034687766e-06 2.904613386014685317e-16
1.713383785143448338e-06 2.904639590271355802e-16
1.713399592519369242e-06 2.904665795680344007e-16
1.713415400162458950e-06 2.904692002241734243e-16
1.713431208072726354e-06 2.904718209956120619e-16
1.713447016250179925e-06 2.904744418823074193e-16
1.713462824694828133e-06 2.904770628842676316e-16
1.713478633406679661e-06 2.904796840015523071e-16
1.713494442385743191e-06 2.904823052340671770e-16
1.713510251632027404e-06 2.904849265819228296e-16
1.713526061145540983e-06 2.904875480450765185e-16
1.713541870926292398e-06 2.904901696235875563e-16
1.713557680974290331e-06 2.904927913173617727e-16
1.713573491289543253e-06 2.904954131265099533e-16
1.713589301872059845e-06 2.904980350509888587e-16
1.713605112721848790e-06 2.905006570908070184e-16
1.713620923838918770e-06 2.905032792459726662e-16
1.713636735223278466e-06 2.905059015164939866e-16
1.713652546874936350e-06 2.905085239023793117e-16
1.713668358793901103e-06 2.905111464036878557e-16
1.713684170980181195e-06 2.905137690203257931e-16
1.713699983433785309e-06 2.905163917523525846e-16
1.713715796154722339e-06 2.905190145998272960e-16
1.713731609143000543e-06 2.905216375626560036e-16
1.713747422398628815e-06 2.905242606409495916e-16
1.713763235921615625e-06 2.905268838346136926e-16
1.713779049711969655e-06 2.905295071437589936e-16
1.713794863769699588e-06 2.905321305682912750e-16
1.713810678094813893e-06 2.905347541082701944e-16
1.713826492687321465e-06 2.905373777637550644e-16
1.713842307547230774e-06 2.905400015346519118e-16
1.713858122674550291e-06 2.905426254210200985e-16
1.713873938069288908e-06 2.905452494228676609e-16
1.713889753731455097e-06 2.905478735402033752e-16
1.713905569661057539e-06 2.905504977729838047e-16
1.713921385858104917e-06 2.905531221213199815e-16
1.713937202322605701e-06 2.905557465851175382e-16
1.713953019054568785e-06 2.905583711644360338e-16
1.713968836054002639e-06 2.905609958592837512e-16
1.713984653320915734e-06 2.905636206696689244e-16
1.714000470855316962e-06 2.905662455955998362e-16
1.714016288657214796e-06 2.905688706370335923e-16
1.714032106726618127e-06 2.905714957940297519e-16
1.714047925063535216e-06 2.905741210665962034e-16
1.714063743667974956e-06 2.905767464546904964e-16
1.714079562539946029e-06 2.905793719583718939e-16
1.714095381679456905e-06 2.905819975776487777e-16
1.714111201086516266e-06 2.905846233125292828e-16
1.714127020761132795e-06 2.905872491629704163e-16
1.714142840703314962e-06 2.905898751290318852e-16
1.714158660913071660e-06 2.905925012106705486e-16
1.714174481390411361e-06 2.905951274079971922e-16
1.714190302135342745e-06 2.905977537208666162e-16
1.714206123147874496e-06 2.906003801493895078e-16
1.714221944428015083e-06 2.906030066935737554e-16
1.714237765975773401e-06 2.906056333534280860e-16
1.714253587791157919e-06 2.906082601289092106e-16
1.714269409874177320e-06 2.906108870200258562e-16
1.714285232224840074e-06 2.906135140268371380e-16
1.714301054843155075e-06 2.906161411493513883e-16
1.714316877729130793e-06 2.906187683875258115e-16
1.714332700882776122e-06 2.906213957413686412e-16
1.714348524304099533e-06 2.906240232109395350e-16
1.714364347993109708e-06 2.906266507961952536e-16
1.714380171949815116e-06 2.906292784971955038e-16
1.714395996174224652e-06 2.906319063138973420e-16
1.714411820666346786e-06 2.906345342463602780e-16
1.714427645426190200e-06 2.906371622945413187e-16
1.714443470453763576e-06 2.906397904584488459e-16
1.714459295749075596e-06 2.906424187381420241e-16
1.714475121312134943e-06 2.906450471335786492e-16
1.714490947142950087e-06 2.906476756447664127e-16
1.714506773241529921e-06 2.906503042717648735e-16
1.714522599607882916e-06 2.906529330145314332e-16
1.714538426242017755e-06 2.906555618730741776e-16
1.714554253143943118e-06 2.906581908474525670e-16
1.714570080313667476e-06 2.906608199376238058e-16
1.714585907751199724e-06 2.906634491435960784e-16
1.714601735456548331e-06 2.906660784653778158e-16
1.714617563429721980e-06 2.906687079030283303e-16
1.714633391670729565e-06 2.906713374564537477e-16
1.714649220179579343e-06 2.906739671257646069e-16
1.714665048956280210e-06 2.906765969109181124e-16
1.714680878000840847e-06 2.906792268119223992e-16
1.714696707313269723e-06 2.906818568288372729e-16
1.714712536893575734e-06 2.906844869615683166e-16
1.714728366741767350e-06 2.906871172102265133e-16
1.714744196857853252e-06 2.906897475747175447e-16
1.714760027241842123e-06 2.906923780551521965e-16
1.714775857893742645e-06 2.906950086514876238e-16
1.714791688813563499e-06 2.906976393637320601e-16
1.714807520001313369e-06 2.907002701918938380e-16
1.714823351457000723e-06 2.907029011359812896e-16
1.714839183180634245e-06 2.907055321960026488e-16
1.714855015172222829e-06 2.907081633719664451e-16
1.714870847431774944e-06 2.907107946638806658e-16
1.714886679959299272e-06 2.907134260717538896e-16
1.714902512754804496e-06 2.907160575955941532e-16
1.714918345818299298e-06 2.907186892353589566e-16
1.714934179149792148e-06 2.907213209911587404e-16
1.714950012749291941e-06 2.907239528629505609e-16
1.714965846616807357e-06 2.907265848506918196e-16
1.714981680752346867e-06 2.907292169544930064e-16
1.714997515155919155e-06 2.907318491742600497e-16
1.715013349827533112e-06 2.907344815100526070e-16
1.715029184767197210e-06 2.907371139618788134e-16
1.715045019974920131e-06 2.907397465297469521e-16
1.715060855450710557e-06 2.907423792136658483e-16
1.715076691194577169e-06 2.907450120135918682e-16
1.715092527206528439e-06 2.907476449295851132e-16
1.715108363486573260e-06 2.907502779616536198e-16
1.715124200034720314e-06 2.907529111098057202e-16
1.715140036850978072e-06 2.907555443740497962e-16
1.715155873935355427e-06 2.907581777543432000e-16
1.715171711287860850e-06 2.907608112507449975e-16
1.715187548908503234e-06 2.907634448632639649e-16
1.715203386797291050e-06 2.907660785918568625e-16
1.715219224954232980e-06 2.907687124365833482e-16
1.715235063379337707e-06 2.907713463974008726e-16
1.715250902072613911e-06 2.907739804744195313e-16
1.715266741034070275e-06 2.907766146675456962e-16
1.715282580263715482e-06 2.907792489767876503e-16
1.715298419761558213e-06 2.907818834022047063e-16
1.715314259527607151e-06 2.907845179438053936e-16
1.715330099561870977e-06 2.907871526015471138e-16
1.715345939864358374e-06 2.907897873754888341e-16
1.715361780435077812e-06 2.907924222655878576e-16
1.715377621274038185e-06 2.907930137389374955e-16
1.715393462357029173e-06 2.907924185057045651e-16
1.715409303669992360e-06 2.907918232785564640e-16
1.715425145212933674e-06 2.907912280575455035e-16
